list_name,name,label,order
nk4ga99,laminated_sand,Laminated sand sheet (LS),
nk4ga99,overbank_fines,Overbank fines (OF),
oa3pi37,underfilled,Underfilled,
oa3pi37,overfilled,Overfilled ,
oa3pi37,balanced,Balanced,
dh0ic29,rimmed_platfor,Rimmed Platform,
dh0ic29,ramp,Ramp,
dh0ic29,attached,Attached,
dh0ic29,isolated,Isolated,
dh0ic29,homocline_ramp,Homocline Ramp,
dh0ic29,distally_steep,Distally Steepened Ramp,
dh0ic29,unrimmed_platf,Unrimmed Platform,
rm7cl73,escarpment_mar,Escarpment margin,
rm7cl73,accretionary_m,Accretionary margin,
