list_name,name,label,order
yf18f03,ankerite,ankerite,
yf18f03,apatite,apatite,
yf18f03,zeolites,zeolites,
yf18f03,organics,organics,
yf18f03,coalified_wood,coalified wood,
yf18f03,illite,illite,
yf18f03,bentonite,bentonite,
yf18f03,smectite,smectite,
yf18f03,chlorite,chlorite,
yf18f03,kaolinite,kaolinite,
yf18f03,other,other,
